NOMBRE_EQUIPO,INTERFACE,NOMBRE_CLIENTE,NRO_VLAN,DIRECCION_IPV4, DIRECCION_IPV6, VELOCIDAD_ENTRADA,VELOCIDAD_SALIDA
 CRED1004X1,Loopback0,,,WAN: 181.225.41.18/32 - LAN: ,WAN: 2803:D480:0:73::18/128 - LAN: ,,
 CRED1004X1,Port-channel1,,,,,,
 CRED1004X1,Port-channel1.9,CC-BACKBONE-L3-IFX,9,WAN: 172.23.249.2/28 - LAN: ,WAN: 2803:D480:0:80:0:3E80:0:4/124 - LAN: ,,
 CRED1004X1,Port-channel1.30,CRED-LEBRUN,30,WAN: 172.23.249.34/28 - LAN: ,WAN: 2803:D480:0:66::C001/64 - LAN: ,,
 CRED1004X1,Port-channel2,LEV3-CL_IP - FRO2006909960,,,,,
 CRED1004X1,Port-channel3,,,,,,
 CRED1004X1,Port-channel3.282(shutdown),,,,,,
 CRED1004X1,Port-channel4,,,,,,
 CRED1004X1,Port-channel5,,,,,,
 CRED1004X1,Port-channel6,,,,,,
 CRED1004X1,Port-channel8,,,,,,
 CRED1004X1,Port-channel9,,,,,,
 CRED1004X1,TenGigabitEthernet0/1/0,CCSJ4500CREX2_xe-0/0/14_TUNO-CUBON-CV,,,,,
2NETJMX204X1,ae1 ,ELUN-2NET-EL-INDIO,969,WAN: 172.16.10.153/30 - LAN: 10.255.255.74/32 172.16.200.20/30 190.94.212.188/32 192.169.180.0/29 190.94.212.90/32 ,,,
2NETJMX204X1,ae1 ,ELUN-FAROCA-TFINANCI,982,WAN: 172.16.10.41/30 - LAN: 10.255.255.39/32 190.94.212.50/32 ,,,
2NETJMX204X1,ae1 ,VL-986-ELUN-2NET-PXO-SJOSE,986,WAN: 172.16.12.193/30 - LAN: 10.255.255.228/32 172.16.202.48/30 172.16.202.96/30 190.94.232.88/30 190.94.232.48/30 ,,,
2NETJMX204X1,ae1 ,VL-998-ELUN-2NET-PROTEXO,998,WAN: 172.16.11.185/30 - LAN: 190.94.212.106/32 190.94.212.184/30 190.94.212.189/32 190.94.213.64/30 172.16.200.56/30 172.16.200.248/30 10.255.255.99/32 ,,,
2NETJMX204X1,ae1 ,VL-1023-LIB-2NET-DOMUS,1023,WAN: 172.16.12.145/30 - LAN: 10.255.255.210/32 190.94.213.37/32 190.94.213.38/32 172.16.202.12/30 190.94.198.112/29 ,,,
2NETJMX204X1,ae1 ,CC_PLAZA_VZLA-LEBRUM,1039,WAN: 172.16.10.205/30 - LAN: 10.12.60.0/23 10.255.255.102/32 190.94.212.249/32 ,,,
2NETJMX204X1,ae1 ,LIB-2NET-CHAPELLIN,1040,WAN: 172.16.10.225/30 - LAN: 10.10.14.0/23 10.10.44.0/23 10.10.102.0/23 10.12.66.0/23 10.255.255.75/32 100.255.255.1/32 172.16.2.208/29 190.94.212.92/32 190.94.212.93/32 190.94.212.232/30 192.169.170.2/32 172.16.200.144/30 ,,,
2NETJMX204X1,ae1 ,VL-1043-LIB-2NET-GRUPO-DENT,1043,WAN: 172.16.11.169/30 - LAN: 10.255.255.158/32 190.94.213.58/32 ,,,
2NETJMX204X1,ae1 ,VL-1052-CUBO-2NET-URB-COUPLE,1052,WAN: 172.16.11.145/30 - LAN: 190.94.213.201/32 10.255.255.152/32 ,,,
2NETJMX204X1,ae1 ,CUBO-2NET-CCCT,1057,WAN: 172.16.12.165/30 - LAN: 10.255.255.214/32 190.94.232.42/32 190.94.232.43/32 172.16.202.36/30 190.94.251.208/29 ,,,
2NETJMX204X1,ae1 ,VL-1063-CUBO-2NET-CUBO-NEGRO,1063,WAN: 172.16.13.1/30 - LAN: 190.94.232.153/32 190.94.232.154/32 10.40.0.0/23 10.40.2.0/23 172.16.202.204/30 10.40.4.0/23 10.40.6.0/23 10.40.8.0/23 10.255.255.248/32 ,,,
2NETJMX204X1,ae1 ,CUBO-2NET-DIAMEN,1091,WAN: 172.16.10.237/30 - LAN: 10.255.255.111/32 190.94.212.198/32 ,,,
2NETJMX204X1,ae1 ,CITYMARKET-LEBRUN,1102,WAN: 172.16.10.5/30 - LAN: 10.255.255.83/32 190.94.212.228/32 10.255.55.35/32 10.10.88.0/23 190.94.212.108/32 190.94.212.133/32 ,,,
2NETJMX204X1,ae1 ,LEB-2NET-GALPON,1125,WAN: 172.16.10.197/30 - LAN: 10.255.255.100/32 190.94.212.150/32 ,,,
2NETJMX204X1,ae1 ,LEB-2NET-DUPONT,1126,WAN: 172.16.10.201/30 - LAN: 10.255.255.101/32 190.94.212.151/32 ,,,
2NETJMX204X1,ae1 ,ANAUC-2NET-BET-EL,1166,WAN: 172.16.10.165/30 - LAN: 10.255.255.63/32 190.94.212.167/32 190.94.212.169/32 192.169.130.2/32 172.16.200.52/30 ,,,
2NETJMX204X1,ae1 ,VL-1205-SIN-2NET-MAGEN-DAVID,1205,WAN: 172.16.11.181/30 - LAN: 190.94.213.100/30 10.255.255.162/32 10.14.96.0/23 10.14.98.0/23 10.14.100.0/23 10.14.102.0/23 172.16.201.0/30 ,,,
2NETJMX204X1,ae1 ,VL-1215-SIN-2NET-SINAI,1215,WAN: 172.16.11.197/30 - LAN: 190.94.213.108/30 10.255.255.163/32 172.16.201.8/30 10.14.154.0/23 10.14.156.0/23 10.14.158.0/23 10.14.160.0/23 ,,,
2NETJMX204X1,ae1 ,VL-1220-SINAI-2NET-SARRIA,1220,WAN: 172.16.12.1/30 - LAN: 10.255.255.172/32 172.16.201.84/30 190.94.213.204/30 190.94.232.230/32 190.94.232.92/30 10.20.86.0/23 10.20.88.0/23 190.94.198.160/29 190.94.232.3/32 10.255.255.232/32 190.94.232.96/30 172.16.202.112/30 10.12.30.0/23 10.12.32.0/23 10.12.36.0/23 10.255.255.233/32 10.255.255.237/32 190.94.212.242/32 10.255.255.238/32 190.94.232.2/32 10.255.255.242/32 190.94.232.120/32 10.255.255.241/32 190.94.212.84/32 190.94.212.155/32 10.255.255.200/32 190.94.232.136/30 190.94.232.80/32 172.16.4.144/29 172.16.201.220/30 10.17.130.0/23 10.255.255.243/32 172.16.202.144/30 190.94.232.140/30 190.94.232.144/30 10.255.255.247/32 172.16.202.176/30 10.30.78.0/23 10.30.80.0/23 10.30.82.0/23 10.30.84.0/23 10.30.86.0/23 10.30.88.0/23 10.30.90.0/23 10.30.92.0/23 10.30.94.0/23 10.30.96.0/23 10.30.98.0/23 10.30.100.0/23 10.30.102.0/23 10.30.104.0/23 10.30.106.0/23 10.30.108.0/23 190.94.232.148/30 10.255.255.249/32 190.94.232.152/32 10.255.255.252/32 172.16.202.200/30 172.16.202.220/30 190.94.232.156/30 190.94.232.160/30 10.30.220.0/23 10.30.222.0/23 10.30.224.0/23 10.30.226.0/23 10.30.228.0/23 10.30.230.0/23 10.30.232.0/23 10.30.234.0/23 10.30.236.0/23 10.30.238.0/23 10.30.240.0/23 10.30.242.0/23 10.30.244.0/23 10.30.246.0/23 10.30.248.0/23 ,,,
2NETJMX204X1,ae1 ,VL-1228-SINAI-2NET-B-ABRAHAM,1228,WAN: 172.16.11.85/30 - LAN: 10.255.255.141/32 172.16.200.180/30 ,,,
2NETJMX204X1,ae1 ,VL-1264-CAU-2NET-QTA-CORONAR,1264,WAN: 172.16.12.205/30 - LAN: 190.94.232.3/32 10.255.255.232/32 ,,,
2NETJMX204X1,ae1 ,CAU-2NET-STA-MARTA,1266,WAN: 172.16.10.85/30 - LAN: 10.255.255.49/32 190.94.212.49/32 ,,,
2NETJMX204X1,ae1 ,CAU-2NET-LOM-DEL-SOL,1272,WAN: 172.16.10.113/30 - LAN: 10.10.16.0/23 10.10.90.0/23 10.255.255.36/32 190.94.212.148/32 ,,,
2NETJMX204X1,ae1 ,VL-1277-CAU-2NET-CELTA-II,1277,WAN: 172.16.11.229/30 - LAN: 10.255.255.167/32 190.94.213.172/30 190.94.213.176/30 190.94.213.180/30 190.94.213.184/30 172.16.201.28/30 190.94.212.154/32 10.10.22.0/23 10.10.66.0/23 10.255.255.15/32 190.94.212.172/32 192.168.91.0/29 10.255.255.7/32 190.94.212.73/32 190.94.212.74/32 172.16.1.152/29 10.255.255.185/32 190.94.212.163/32 172.16.201.176/30 ,,,
2NETJMX204X1,ae1 ,STG-2NET-ST-GUILLAN,1301,WAN: 172.16.10.149/30 - LAN: 10.255.255.69/32 190.94.212.229/32 10.10.108.0/23 190.94.232.72/30 10.10.106.0/23 190.94.232.168/30 172.16.201.32/30 172.16.202.40/30 172.16.202.216/30 10.20.112.0/23 10.12.34.0/23 ,,,
2NETJMX204X1,ae1 ,STG-2NET-TRIANGULO,1312,WAN: 172.16.11.13/30 - LAN: 10.12.176.0/23 10.255.255.122/32 172.16.200.100/30 190.94.212.240/32 190.94.213.201/32 10.255.255.152/32 ,,,
2NETJMX204X1,ae1 ,STG-2NET-METO-CENT,1316,WAN: 172.16.10.245/30 - LAN: 10.10.170.0/23 10.255.255.77/32 190.94.212.220/32 192.169.190.0/29 ,,,
2NETJMX204X1,ae1 ,STG-2NET-VILLA-PARAI,1317,WAN: 172.16.10.249/30 - LAN: 10.10.20.0/23 10.10.152.0/23 10.10.226.0/23 10.12.172.0/23 10.12.200.0/23 10.255.255.82/32 10.255.255.129/32 100.255.255.6/32 172.16.1.224/29 172.16.2.240/29 172.16.3.120/30 172.16.4.24/29 172.16.200.120/30 190.94.212.139/32 190.94.212.140/32 190.94.212.141/32 190.94.212.142/32 190.94.212.143/32 192.169.250.0/29 10.255.255.50/32 190.94.212.71/32 10.10.134.0/23 172.16.2.40/29 172.16.4.152/29 190.94.212.77/32 190.94.212.78/32 172.16.201.232/30 10.255.255.202/32 10.255.255.212/32 190.94.212.248/32 172.16.200.132/30 172.16.4.232/29 10.255.255.205/32 172.16.201.248/30 172.16.5.0/29 10.18.60.0/23 10.18.62.0/23 10.18.64.0/23 10.18.66.0/23 190.94.232.76/30 ,,,
2NETJMX204X1,ae1 ,VL-1322-STG-2NET-BUCARE,1322,WAN: 172.16.11.157/30 - LAN: 190.94.212.241/32 10.255.255.123/32 172.16.200.108/30 10.12.178.0/23 10.255.255.169/32 172.16.4.104/29 172.16.201.44/30 190.94.213.191/32 190.94.213.112/30 190.94.232.20/30 190.94.232.24/30 ,,,
2NETJMX204X1,ae1 ,STG-2NET-SAMBIL-CAN,1353,WAN: 181.225.48.113/29 - LAN: ,,,
2NETJMX204X1,ae1 ,VL-1402-CCGP-2NET-CCGP,1402,WAN: 172.16.12.185/30 - LAN: 10.255.255.221/32 190.94.232.64/30 190.94.232.68/30 190.94.202.64/30 10.19.188.0/23 10.19.190.0/23 10.19.192.0/23 10.19.194.0/23 10.19.196.0/23 10.19.198.0/23 10.19.200.0/23 10.19.202.0/23 10.19.204.0/23 10.19.206.0/23 10.19.208.0/23 10.19.210.0/23 10.19.212.0/23 10.19.214.0/23 10.19.216.0/23 10.19.218.0/23 10.19.220.0/23 ,,,
2NETJMX204X1,ae1 ,VL-1528-PC-2NET-CADORE,1528,WAN: 172.16.11.233/30 - LAN: 10.255.255.168/32 172.16.201.36/30 190.94.213.192/30 190.94.212.217/32 172.16.4.176/29 10.255.255.180/32 172.16.201.136/30 190.94.213.240/30 ,,,
2NETJMX204X1,ae1 ,PCR-FAROCA-CORNICHE,1550,WAN: 172.16.10.25/30 - LAN: 10.10.34.2/32 10.255.255.3/32 190.94.212.112/32 190.94.212.113/32 190.94.212.114/32 190.94.212.115/32 190.94.212.116/32 190.94.212.117/32 190.94.212.118/32 190.94.212.119/32 ,,,
2NETJMX204X1,ae1 ,GALI-FAROCA-MANSION-CA,1566,WAN: 172.16.10.21/30 - LAN: 10.255.255.20/32 190.94.212.8/32 190.94.212.9/32 190.94.212.127/32 190.94.212.128/32 10.10.14.0/23 10.10.44.0/23 10.10.102.0/23 10.12.66.0/23 10.255.255.75/32 100.255.255.1/32 172.16.2.208/29 190.94.212.92/32 190.94.212.93/32 190.94.212.232/30 192.169.170.2/32 172.16.200.144/30 190.94.232.36/30 172.16.201.236/30 10.255.255.107/32 10.18.24.0/23 10.18.26.0/23 10.18.28.0/23 10.18.30.0/23 10.18.32.0/23 10.18.34.0/23 10.18.36.0/23 10.18.38.0/23 172.16.202.160/30 190.94.212.53/32 190.94.212.54/32 10.255.255.48/32 10.10.110.0/23 172.16.2.16/29 ,,,
2NETJMX204X1,ae1 ,GALI-FAROCA-CCLARO,1571,WAN: 172.16.10.37/30 - LAN: 10.255.255.13/32 172.16.2.172/32 190.94.212.10/32 190.94.212.11/32 190.94.212.16/32 ,,,
2NETJMX204X1,ae1 ,CONSULADO_LEBRUN,1572,WAN: 172.16.10.65/30 - LAN: 10.255.255.83/32 190.94.212.228/32 ,,,
2NETJMX204X1,ae1 ,PCR-2NET-T-ALTAMIRA,1616,WAN: 172.16.10.93/30 - LAN: 10.255.255.53/32 192.169.60.0/29 ,,,
2NETJMX204X1,ae1 ,VL-1619-BOL-2NET-P-MIRANDA,1619,WAN: 172.16.12.49/30 - LAN: 190.94.213.235/32 10.255.255.178/32 10.16.116.0/23 ,,,
2NETJMX204X1,ae1 ,LEB-FAROCA-DORAL,1676,WAN: 172.16.1.201/29 - LAN: ,,,
2NETJMX204X1,ae1 ,LEBRUM_ANITA,1685,WAN: 172.16.1.249/29 - LAN: ,,,
2NETJMX204X1,ae1 ,VL-1686-LEB-2NET-SAMBILITO,1686,WAN: 172.16.12.105/30 - LAN: 10.255.255.196/32 190.94.213.39/32 172.16.202.24/30 181.225.40.136/29 ,,,
2NETJMX204X1,ae1 ,LEB-FAROCA-VISTAL-TRANSP,1704,WAN: 172.16.0.1/26 - LAN: ,,,
2NETJMX204X1,ae1 ,LEB-FAROCA-TR2,1705,WAN: 172.16.3.41/30 - LAN: 10.255.255.91/32 190.94.212.201/32 ,,,
2NETJMX204X1,ae1 ,LEB-RED2NET,1728,WAN: 192.168.100.1/24 - LAN: 10.255.255.86/32 190.94.212.103/32 190.94.213.202/32 192.168.105.0/24 ,,,
2NETJMX204X1,ae1 ,LEB-LAB-PPPoE-mgmt,1748,WAN: 10.1.0.1/24 - LAN: ,,,
2NETJMX204X1,ae1 ,LEB-LAB-PPPoE-wan,1749,WAN: 10.2.1.1/30 - LAN: 190.94.210.100/32 ,,,
2NETJMX204X1,ae1 ,PCR-FAROCA-DELTA,1758,WAN: 172.16.10.57/30 - LAN: 10.255.255.24/32 190.94.212.17/32 190.94.212.18/32 ,,,
2NETJMX204X1,ae1 ,PCR-2NET-RES-130,1769,WAN: 172.16.10.121/30 - LAN: 10.255.255.59/32 190.94.212.83/32 ,,,
2NETJMX204X1,ae1 ,PCR-2NET-DAKAR,1775,WAN: 172.16.10.189/30 - LAN: 10.10.244.1/32 10.255.255.93/32 172.16.200.4/30 190.94.212.212/32 ,,,
2NETJMX204X1,ae1 ,TUNO-2NET-PILONES,1802,WAN: 172.16.11.17/30 - LAN: 10.12.204.0/23 10.255.255.126/32 172.16.200.124/30 190.94.212.254/32 190.94.213.100/30 10.255.255.162/32 10.14.96.0/23 10.14.98.0/23 10.14.100.0/23 10.14.102.0/23 172.16.201.0/30 190.94.212.106/32 190.94.212.184/30 190.94.212.189/32 190.94.213.64/30 172.16.200.56/30 172.16.200.248/30 10.255.255.99/32 ,,,
2NETJMX204X1,ae1 ,TUNO-2NET-BETA,1804,WAN: 172.16.10.141/30 - LAN: 10.10.178.0/23 10.255.255.66/32 172.16.10.140/30 190.94.212.190/32 192.169.110.0/29 ,,,
2NETJMX204X1,ae1 ,TUNO-2NET-QTA-MARACA,1806,WAN: 172.16.10.177/30 - LAN: 10.255.255.84/32 190.94.212.137/32 192.170.50.0/29 ,,,
2NETJMX204X1,ae1 ,TUNO-2NET-C-ROCA-GPS,1863,WAN: 172.16.11.9/30 - LAN: 10.12.26.0/30 10.255.255.121/32 190.94.212.199/32 10.10.254.0/23 10.12.104.0/23 10.12.106.0/23 10.12.108.0/23 10.12.154.0/23 10.12.156.0/23 10.12.158.0/23 10.12.160.0/23 172.16.200.84/30 172.16.200.88/30 10.255.255.95/32 190.94.212.210/32 190.94.212.211/32 190.94.212.213/32 190.94.213.59/32 190.94.213.60/30 190.94.213.88/30 190.94.213.96/32 190.94.213.82/32 ,,,
2NETJMX204X1,ae1 ,VL-1866-TUNO-T-AVILA-MZZNA,1866,WAN: 172.16.11.121/30 - LAN: 10.255.255.146/32 190.94.213.20/32 ,,,
2NETJMX204X1,ae1 ,VL-1867-TUNO-T-AVILA-AZOTEA,1867,WAN: 172.16.12.225/30 - LAN: 10.255.255.242/32 190.94.232.120/32 190.94.212.155/32 ,,,
2NETJMX204X1,ae1 ,TUNO-MAT-BOSSIO,1869,WAN: 172.16.11.81/30 - LAN: 10.255.255.140/32 190.94.213.6/32 ,,,
2NETJMX204X1,ae1 ,CRED-COLEGIO-PENON,1952,WAN: 172.16.10.109/30 - LAN: 10.255.255.38/32 172.16.3.12/30 172.16.3.14/32 190.94.212.20/32 190.94.212.21/32 190.94.212.22/32 190.94.212.23/32 190.94.212.24/32 190.94.212.25/32 190.94.212.26/32 190.94.212.27/32 190.94.212.28/32 190.94.212.29/32 190.94.212.30/32 190.94.212.31/32 190.94.212.32/32 190.94.212.125/32 192.170.60.0/29 172.16.3.32/30 192.169.10.0/29 ,,,
2NETJMX204X1,ae1 ,VL-1954-CRED-2NET-RES-GUAIR,1954,WAN: 172.16.10.133/30 - LAN: 10.255.255.29/32 190.94.212.59/32 190.94.212.60/32 190.94.212.61/32 190.94.212.62/32 190.94.212.63/32 192.168.11.0/24 192.168.30.0/29 172.16.200.192/30 10.255.255.150/32 172.16.4.56/29 172.16.4.208/29 190.94.212.173/32 10.255.255.217/32 190.94.212.65/32 172.16.202.56/30 10.19.146.0/23 10.19.148.0/23 10.19.150.0/23 10.19.152.0/23 ,,,
2NETJMX204X1,ae1 ,CRED-2NET-GUAYMARAL,1955,WAN: 172.16.10.157/30 - LAN: 190.94.212.80/32 192.169.160.2/32 ,,,
2NETJMX204X1,ae1 ,CRED-2NET-BARON-BOY,1956,WAN: 172.16.10.161/30 - LAN: 10.12.74.0/23 10.255.255.80/32 10.255.255.109/32 172.16.4.0/29 172.16.200.60/30 190.94.212.107/32 190.94.212.144/30 190.94.212.218/32 192.169.220.0/29 192.170.90.0/29 192.170.100.2/32 172.16.201.52/30 10.11.12.0/23 ,,,
2NETJMX204X1,ae1 ,VL-1957-CRED-2NET-TALLER-II,1957,WAN: 172.16.12.85/30 - LAN: 10.255.255.188/32 10.255.255.190/32 172.16.201.188/30 172.16.201.192/30 190.94.212.120/30 ,,,
2NETJMX204X1,ae1 ,CRED-2NET-CONCRESA,1959,WAN: 172.16.10.253/30 - LAN: 10.255.255.112/32 190.94.212.76/32 190.94.212.221/32 ,,,
2NETJMX204X1,ae1 ,VL-1964-CRED-2NET-MINAS-1,1964,WAN: 172.16.11.113/30 - LAN: 10.10.236.0/23 10.12.54.0/23 10.12.168.0/23 10.12.170.0/23 10.13.142.0/23 10.13.144.0/23 10.13.146.0/23 10.13.148.0/23 10.255.255.90/32 190.94.212.138/32 192.170.30.0/29 172.16.200.40/30 190.94.212.12/30 190.94.212.6/32 190.94.213.52/30 190.94.212.236/30 ,,,
2NETJMX204X1,ae1 ,VL-1965-CRED-2NET-MINAS-2,1965,WAN: 172.16.11.97/30 - LAN: 190.94.213.16/30 172.16.201.100/30 10.255.255.144/32 ,,,
2NETJMX204X1,ae1 ,VL-1966-CRED-2NET-ANTILLAS,1966,WAN: 172.16.11.93/30 - LAN: 10.10.148.0/23 10.13.8.0/23 10.13.10.0/23 10.13.12.0/23 10.13.14.0/23 10.13.16.0/23 10.13.18.0/23 10.13.20.0/23 10.255.255.143/32 190.94.213.36/32 172.16.200.164/30 ,,,
2NETJMX204X1,ae1 ,VL-1967-CRED-2NET-MANZANARES,1967,WAN: 172.16.1.185/29 - LAN: ,,,
2NETJMX204X1,ae1 ,VL-1968-CRED-2NET-TALLER,1968,WAN: 172.16.11.105/30 - LAN: 10.10.254.0/23 10.12.104.0/23 10.12.106.0/23 10.12.108.0/23 10.12.154.0/23 10.12.156.0/23 10.12.158.0/23 10.12.160.0/23 172.16.200.84/30 172.16.200.88/30 10.255.255.95/32 190.94.212.210/32 190.94.212.211/32 190.94.212.213/32 190.94.213.59/32 190.94.213.60/30 190.94.213.88/30 190.94.213.96/32 190.94.213.82/32 ,,,
2NETJMX204X1,ae1 ,VL-1969-CRED-2NET-CC-B-EXPRE,1969,WAN: 172.16.11.21/30 - LAN: 190.94.212.109/32 10.255.255.44/32 192.168.70.0/29 10.10.116.0/23 190.94.212.180/32 190.94.212.181/32 190.94.213.68/30 172.16.200.12/30 10.255.255.89/32 192.170.20.0/29 172.16.2.200/29 190.94.213.21/32 10.255.255.72/32 192.169.140.0/29 190.94.232.124/30 ,,,
2NETJMX204X1,ae1 ,VL-1971-CRED-2NET-CREDICARD,1971,WAN: 172.16.12.93/30 - LAN: 10.255.255.193/32 172.16.201.212/30 190.94.213.44/30 10.255.255.216/32 190.94.232.52/30 172.16.202.52/30 172.16.4.248/29 10.19.144.0/23 190.94.232.123/32 ,,,
2NETJMX204X1,ae1 ,VL-1975-CRED-2NET-RIO-CLARO,1975,WAN: 172.16.12.125/30 - LAN: 10.255.255.189/32 172.16.201.184/30 190.94.213.32/30 ,,,
2NETJMX204X1,ae1 ,VL-1979-CRED-2NET-PAGO-D-PG1,1979,WAN: 172.16.12.133/30 - LAN: 10.255.255.206/32 190.94.212.160/32 ,,,
2NETJMX204X1,ae1 ,VL-1980-CRED-2NET-PAGO-D-PG2,1980,WAN: 172.16.12.137/30 - LAN: 10.255.255.207/32 190.94.212.161/32 ,,,
2NETJMX204X1,ae1 ,VL-1981-CRED-2NET-CLASS-PROD,1981,WAN: 172.16.12.141/30 - LAN: 10.255.255.208/32 190.94.212.162/32 ,,,
2NETJMX204X1,ae1 ,EMBAJADA_ITALIA_MARCO,2005,WAN: 172.16.10.169/30 - LAN: 10.255.255.88/32 190.94.212.126/32 ,,,
2NETJMX204X1,ae1 ,GALI-2NET-C-PROF-MIR,2007,WAN: 172.16.10.185/30 - LAN: 10.255.255.92/32 190.94.212.207/32 ,,,
2NETJMX204X1,ae1 ,GALI-2NET-OBOTICARIO,2011,WAN: 172.16.10.229/30 - LAN: 10.255.255.108/32 190.94.212.197/32 ,,,
2NETJMX204X1,ae1 ,GALI-AG-FUTBOL-2NET,2023,WAN: 172.16.11.69/30 - LAN: 10.255.255.137/32 190.94.213.4/32 ,,,
2NETJMX204X1,ae1 ,VL-2025-GALI-2NET-PROPERTY,2025,WAN: 172.16.11.173/30 - LAN: 10.255.255.159/32 190.94.213.80/32 ,,,
2NETJMX204X1,ae1 ,VL-2026-GALI-2NET-MERPOESTE,2026,WAN: 172.16.11.177/30 - LAN: 190.94.213.81/32 10.255.255.156/32 172.16.200.232/30 10.14.30.0/23 190.94.213.188/32 190.94.213.189/32 190.94.213.233/32 190.94.232.121/32 190.94.232.122/32 ,,,
2NETJMX204X1,ae1 ,LY-2NET-MONTALBAN,2100,WAN: 172.16.11.65/30 - LAN: 10.255.255.136/32 190.94.213.0/30 172.16.200.160/30 10.13.0.0/23 10.13.2.0/23 10.13.6.0/23 10.13.4.0/23 ,,,
2NETJMX204X1,ae1 ,VL-2103-LY-2NET-YAGUARA-III,2103,WAN: 172.16.11.149/30 - LAN: 190.94.213.48/30 10.255.255.153/32 172.16.200.208/30 10.13.200.0/23 190.94.213.92/30 ,,,
2NETJMX204X1,ae1 ,VL-2252-CV-2NET-TIUNA-3,2252,WAN: 172.16.11.221/30 - LAN: 190.94.212.180/32 190.94.212.181/32 190.94.213.68/30 172.16.200.12/30 10.255.255.89/32 192.170.20.0/29 172.16.2.200/29 ,,,
2NETJMX204X1,ae1 ,VL-2253-CV-2NET-TRANSICION,2253,WAN: 172.16.11.205/30 - LAN: 10.255.255.124/32 172.16.200.112/30 190.94.212.252/32 190.94.213.124/30 ,,,
2NETJMX204X1,ae1 ,VL-2254-CV-2NET-TIUNA-RUSOS,2254,WAN: 172.16.11.133/30 - LAN: 10.255.255.149/32 172.16.200.188/30 172.16.200.196/30 190.94.213.28/30 10.255.255.175/32 172.16.201.128/30 172.16.4.136/29 190.94.212.131/32 ,,,
2NETJMX204X1,ae1 ,VL-2255-CV-2NET-COCHE,2255,WAN: 172.16.11.125/30 - LAN: 10.255.255.148/32 172.16.200.184/30 172.16.200.252/30 190.94.213.24/30 10.255.255.224/32 10.20.8.0/23 172.16.5.24/29 172.16.202.84/30 190.94.232.84/30 ,,,
2NETJMX204X1,ae1 ,VL-2256-CV-2NET-CIRCULO-MILI,2256,WAN: 172.16.11.225/30 - LAN: 190.94.212.109/32 10.255.255.44/32 192.168.70.0/29 10.10.116.0/23 190.94.213.21/32 10.255.255.72/32 192.169.140.0/29 190.94.232.124/30 ,,,
2NETJMX204X1,ae1 ,VL-2257-CV-2NET-COCHECITO,2257,WAN: 172.16.11.241/30 - LAN: 10.255.255.68/32 192.170.70.0/29 190.94.212.206/32 190.94.212.253/32 172.16.200.128/30 10.255.255.125/32 172.16.4.32/29 190.94.232.128/30 172.16.201.76/30 ,,,
2NETJMX204X1,ae1 ,VL-2270-BOL-2NET-TROLK,2270,WAN: 172.16.11.201/30 - LAN: 190.94.213.83/32 10.255.255.164/32 ,,,
2NETJMX204X1,ae1 ,BOL-2NET-WILSON,2332,WAN: 190.94.245.105/29 - LAN: ,,,
2NETJMX204X1,ae1 ,VL-2333-BOL-2NET-CCBC,2333,WAN: 172.16.12.149/30 - LAN: 10.255.255.211/32 190.94.232.40/32 190.94.232.41/32 172.16.202.16/30 172.16.202.20/30 190.94.245.176/29 ,,,
2NETJMX204X1,ae1 ,VL-2336-BOL-2NET-EDIT-TRILLAS,2336,WAN: 172.16.12.173/30 - LAN: 10.255.255.218/32 190.94.212.66/32 ,,,
2NETJMX204X1,ae1 ,VL-2338-BOL-BORGES-SCH-PYME,2338,WAN: 172.16.12.213/30 - LAN: 10.255.255.237/32 190.94.212.242/32 ,,,
2NETJMX204X1,ae1 ,VL-2341-BOL-2NET-TROLK,2341,WAN: 172.16.12.245/30 - LAN: 10.255.255.249/32 190.94.232.152/32 ,,,
2NETJMX204X1,ae1 ,VL-2366-CV-2NET-CASA-VALLE-II,2366,WAN: 172.16.12.81/30 - LAN: 10.255.255.187/32 190.94.212.251/32 172.16.200.168/30 190.94.213.156/30 190.94.213.160/30 190.94.213.164/30 190.94.213.168/30 ,,,
2NETJMX204X1,ae1 ,VL-2450-ELUN-2NET-INTERPOL,2450,WAN: 172.16.12.73/30 - LAN: 190.94.213.246/32 10.255.255.183/32 ,,,
2NETJMX204X1,ae1 ,VL-2455-ELUN-2NET-SINAGOGA-M,2455,WAN: 172.16.11.237/30 - LAN: 10.255.255.166/32 172.16.201.24/30 190.94.213.128/30 10.255.255.254/32 172.16.5.96/29 172.16.202.224/30 190.94.232.166/32 10.40.54.0/23 ,,,
2NETJMX204X1,ae1 ,VL-2459-PA-2NET-QUINTA-ROSY,2459,WAN: 172.16.12.17/30 - LAN: 10.255.255.174/32 190.94.213.232/32 10.255.255.220/32 190.94.212.79/32 10.255.255.221/32 190.94.232.64/30 190.94.232.68/30 190.94.202.64/30 10.19.188.0/23 10.19.190.0/23 10.19.192.0/23 10.19.194.0/23 10.19.196.0/23 10.19.198.0/23 10.19.200.0/23 10.19.202.0/23 10.19.204.0/23 10.19.206.0/23 10.19.208.0/23 10.19.210.0/23 10.19.212.0/23 10.19.214.0/23 10.19.216.0/23 10.19.218.0/23 10.19.220.0/23 ,,,
